exposed,infected,n_general_tested,n_infected_tested,n_neighbors_tested,n_neighbors_traced,quarantined,recovered,susceptible,test_rate,step,day
1362,764,0,0,0,0,0,1528,6346,0.0,130,26.0
1365,761,0,0,0,0,0,1575,6299,0.0,131,26.2
1355,768,0,0,0,0,0,1618,6259,0.0,132,26.4
1351,772,0,0,0,0,0,1660,6217,0.0,133,26.6
1348,773,0,0,0,0,0,1712,6167,0.0,134,26.8
1321,790,0,0,0,0,0,1756,6133,0.0,135,27.0
1298,793,0,0,0,0,0,1809,6100,0.0,136,27.2
1279,800,0,0,0,0,0,1857,6064,0.0,137,27.4
1273,790,0,0,0,0,0,1907,6030,0.0,138,27.6
1271,776,0,0,0,0,0,1964,5989,0.0,139,27.8
1251,793,0,0,0,0,0,2005,5951,0.0,140,28.0
1227,796,0,0,0,0,0,2060,5917,0.0,141,28.2
1207,803,0,0,0,0,0,2109,5881,0.0,142,28.4
1186,793,0,0,0,0,0,2160,5861,0.0,143,28.6
1185,788,0,0,0,0,0,2205,5822,0.0,144,28.8
1173,770,0,0,0,0,0,2263,5794,0.0,145,29.0
1161,772,0,0,0,0,0,2302,5765,0.0,146,29.2
1141,779,0,0,0,0,0,2343,5737,0.0,147,29.4
1110,792,0,0,0,0,0,2386,5712,0.0,148,29.6
1095,780,0,0,0,0,0,2443,5682,0.0,149,29.8
1078,769,0,0,0,0,0,2493,5660,0.0,150,30.0
1051,773,0,0,0,0,0,2541,5635,0.0,151,30.2
1037,778,0,0,0,0,0,2577,5608,0.0,152,30.4
1023,784,0,0,0,0,0,2611,5582,0.0,153,30.6
999,800,0,0,0,0,0,2644,5557,0.0,154,30.8
987,790,0,0,0,0,0,2695,5528,0.0,155,31.0
978,777,0,0,0,0,0,2745,5500,0.0,156,31.2
976,747,0,0,0,0,0,2802,5475,0.0,157,31.4
957,735,0,0,0,0,0,2856,5452,0.0,158,31.6
954,729,0,0,0,0,0,2896,5421,0.0,159,31.8
936,729,0,0,0,0,0,2942,5393,0.0,160,32.0
924,730,0,0,0,0,0,2980,5366,0.0,161,32.2
900,732,0,0,0,0,0,3020,5348,0.0,162,32.4
886,719,0,0,0,0,0,3066,5329,0.0,163,32.6
854,721,0,0,0,0,0,3113,5312,0.0,164,32.8
837,715,0,0,0,0,0,3160,5288,0.0,165,33.0
817,716,0,0,0,0,0,3199,5268,0.0,166,33.2
803,710,0,0,0,0,0,3236,5251,0.0,167,33.4
788,696,0,0,0,0,0,3283,5233,0.0,168,33.6
775,685,0,0,0,0,0,3332,5208,0.0,169,33.8
756,682,0,0,0,0,0,3365,5197,0.0,170,34.0
738,659,0,0,0,0,0,3414,5189,0.0,171,34.2
725,648,0,0,0,0,0,3452,5175,0.0,172,34.4
699,658,0,0,0,0,0,3478,5165,0.0,173,34.6
682,653,0,0,0,0,0,3515,5150,0.0,174,34.8
669,644,0,0,0,0,0,3553,5134,0.0,175,35.0
654,646,0,0,0,0,0,3582,5118,0.0,176,35.2
644,630,0,0,0,0,0,3622,5104,0.0,177,35.4
627,622,0,0,0,0,0,3657,5094,0.0,178,35.6
623,597,0,0,0,0,0,3704,5076,0.0,179,35.8
607,599,0,0,0,0,0,3735,5059,0.0,180,36.0
602,574,0,0,0,0,0,3779,5045,0.0,181,36.2
595,562,0,0,0,0,0,3811,5032,0.0,182,36.4
581,565,0,0,0,0,0,3835,5019,0.0,183,36.6
568,557,0,0,0,0,0,3863,5012,0.0,184,36.8
558,554,0,0,0,0,0,3894,4994,0.0,185,37.0
549,531,0,0,0,0,0,3933,4987,0.0,186,37.2
533,524,0,0,0,0,0,3968,4975,0.0,187,37.4
520,523,0,0,0,0,0,4000,4957,0.0,188,37.6
502,526,0,0,0,0,0,4023,4949,0.0,189,37.8
488,515,0,0,0,0,0,4059,4938,0.0,190,38.0
478,503,0,0,0,0,0,4088,4931,0.0,191,38.2
468,498,0,0,0,0,0,4113,4921,0.0,192,38.4
455,480,0,0,0,0,0,4150,4915,0.0,193,38.6
447,469,0,0,0,0,0,4178,4906,0.0,194,38.8
443,457,0,0,0,0,0,4203,4897,0.0,195,39.0
434,445,0,0,0,0,0,4234,4887,0.0,196,39.2
428,431,0,0,0,0,0,4263,4878,0.0,197,39.4
404,436,0,0,0,0,0,4288,4872,0.0,198,39.6
407,419,0,0,0,0,0,4316,4858,0.0,199,39.8
401,398,0,0,0,0,0,4345,4856,0.0,200,40.0
391,385,0,0,0,0,0,4377,4847,0.0,201,40.2
380,379,0,0,0,0,0,4403,4838,0.0,202,40.4
373,368,0,0,0,0,0,4429,4830,0.0,203,40.6
368,356,0,0,0,0,0,4451,4825,0.0,204,40.8
358,348,0,0,0,0,0,4474,4820,0.0,205,41.0
352,341,0,0,0,0,0,4495,4812,0.0,206,41.2
349,322,0,0,0,0,0,4521,4808,0.0,207,41.4
342,311,0,0,0,0,0,4540,4807,0.0,208,41.6
336,303,0,0,0,0,0,4561,4800,0.0,209,41.8
334,293,0,0,0,0,0,4581,4792,0.0,210,42.0
320,294,0,0,0,0,0,4602,4784,0.0,211,42.2
313,293,0,0,0,0,0,4615,4779,0.0,212,42.4
310,287,0,0,0,0,0,4630,4773,0.0,213,42.6
310,281,0,0,0,0,0,4646,4763,0.0,214,42.8
304,277,0,0,0,0,0,4663,4756,0.0,215,43.0
301,273,0,0,0,0,0,4677,4749,0.0,216,43.2
289,273,0,0,0,0,0,4693,4745,0.0,217,43.4
283,257,0,0,0,0,0,4719,4741,0.0,218,43.6
276,254,0,0,0,0,0,4734,4736,0.0,219,43.8
269,251,0,0,0,0,0,4748,4732,0.0,220,44.0
260,255,0,0,0,0,0,4757,4728,0.0,221,44.2
253,259,0,0,0,0,0,4766,4722,0.0,222,44.4
246,259,0,0,0,0,0,4780,4715,0.0,223,44.6
239,247,0,0,0,0,0,4802,4712,0.0,224,44.8
231,239,0,0,0,0,0,4821,4709,0.0,225,45.0
224,242,0,0,0,0,0,4827,4707,0.0,226,45.2
217,237,0,0,0,0,0,4842,4704,0.0,227,45.4
216,235,0,0,0,0,0,4854,4695,0.0,228,45.6
216,234,0,0,0,0,0,4863,4687,0.0,229,45.8
211,233,0,0,0,0,0,4873,4683,0.0,230,46.0
198,238,0,0,0,0,0,4881,4683,0.0,231,46.2
195,234,0,0,0,0,0,4891,4680,0.0,232,46.4
195,231,0,0,0,0,0,4900,4674,0.0,233,46.6
190,221,0,0,0,0,0,4917,4672,0.0,234,46.8
186,214,0,0,0,0,0,4933,4667,0.0,235,47.0
183,207,0,0,0,0,0,4947,4663,0.0,236,47.2
181,204,0,0,0,0,0,4957,4658,0.0,237,47.4
175,199,0,0,0,0,0,4971,4655,0.0,238,47.6
166,197,0,0,0,0,0,4983,4654,0.0,239,47.8
163,192,0,0,0,0,0,4995,4650,0.0,240,48.0
162,190,0,0,0,0,0,5003,4645,0.0,241,48.2
154,190,0,0,0,0,0,5014,4642,0.0,242,48.4
148,190,0,0,0,0,0,5023,4639,0.0,243,48.6
145,185,0,0,0,0,0,5034,4636,0.0,244,48.8
140,187,0,0,0,0,0,5040,4633,0.0,245,49.0
142,180,0,0,0,0,0,5050,4628,0.0,246,49.2
140,179,0,0,0,0,0,5058,4623,0.0,247,49.4
135,175,0,0,0,0,0,5068,4622,0.0,248,49.6
133,172,0,0,0,0,0,5078,4617,0.0,249,49.8
128,167,0,0,0,0,0,5090,4615,0.0,250,50.0
123,165,0,0,0,0,0,5099,4613,0.0,251,50.2
122,164,0,0,0,0,0,5106,4608,0.0,252,50.4
113,161,0,0,0,0,0,5119,4607,0.0,253,50.6
111,155,0,0,0,0,0,5130,4604,0.0,254,50.8
112,151,0,0,0,0,0,5136,4601,0.0,255,51.0
110,150,0,0,0,0,0,5140,4600,0.0,256,51.2
105,150,0,0,0,0,0,5147,4598,0.0,257,51.4
106,135,0,0,0,0,0,5163,4596,0.0,258,51.6
102,132,0,0,0,0,0,5172,4594,0.0,259,51.8
100,128,0,0,0,0,0,5179,4593,0.0,260,52.0
99,118,0,0,0,0,0,5192,4591,0.0,261,52.2
93,120,0,0,0,0,0,5199,4588,0.0,262,52.4
87,118,0,0,0,0,0,5208,4587,0.0,263,52.6
80,115,0,0,0,0,0,5220,4585,0.0,264,52.8
76,108,0,0,0,0,0,5232,4584,0.0,265,53.0
74,105,0,0,0,0,0,5238,4583,0.0,266,53.2
71,102,0,0,0,0,0,5244,4583,0.0,267,53.4
66,103,0,0,0,0,0,5251,4580,0.0,268,53.6
63,101,0,0,0,0,0,5256,4580,0.0,269,53.8
61,98,0,0,0,0,0,5261,4580,0.0,270,54.0
57,99,0,0,0,0,0,5265,4579,0.0,271,54.2
54,93,0,0,0,0,0,5275,4578,0.0,272,54.4
52,93,0,0,0,0,0,5278,4577,0.0,273,54.6
53,91,0,0,0,0,0,5282,4574,0.0,274,54.8
53,91,0,0,0,0,0,5285,4571,0.0,275,55.0
51,90,0,0,0,0,0,5290,4569,0.0,276,55.2
48,87,0,0,0,0,0,5296,4569,0.0,277,55.4
48,82,0,0,0,0,0,5303,4567,0.0,278,55.6
48,78,0,0,0,0,0,5307,4567,0.0,279,55.8
50,75,0,0,0,0,0,5311,4564,0.0,280,56.0
46,76,0,0,0,0,0,5314,4564,0.0,281,56.2
44,74,0,0,0,0,0,5318,4564,0.0,282,56.4
43,72,0,0,0,0,0,5321,4564,0.0,283,56.6
42,73,0,0,0,0,0,5322,4563,0.0,284,56.8
43,71,0,0,0,0,0,5324,4562,0.0,285,57.0
44,65,0,0,0,0,0,5330,4561,0.0,286,57.2
43,65,0,0,0,0,0,5332,4560,0.0,287,57.4
39,65,0,0,0,0,0,5336,4560,0.0,288,57.6
38,66,0,0,0,0,0,5336,4560,0.0,289,57.8
36,67,0,0,0,0,0,5339,4558,0.0,290,58.0
32,68,0,0,0,0,0,5342,4558,0.0,291,58.2
29,66,0,0,0,0,0,5347,4558,0.0,292,58.4
28,62,0,0,0,0,0,5352,4558,0.0,293,58.6
30,60,0,0,0,0,0,5354,4556,0.0,294,58.8
29,57,0,0,0,0,0,5359,4555,0.0,295,59.0
30,55,0,0,0,0,0,5361,4554,0.0,296,59.2
28,55,0,0,0,0,0,5363,4554,0.0,297,59.4
29,51,0,0,0,0,0,5367,4553,0.0,298,59.6
27,46,0,0,0,0,0,5374,4553,0.0,299,59.8
24,45,0,0,0,0,0,5378,4553,0.0,300,60.0
23,44,0,0,0,0,0,5380,4553,0.0,301,60.2
20,45,0,0,0,0,0,5382,4553,0.0,302,60.4
20,44,0,0,0,0,0,5383,4553,0.0,303,60.6
20,43,0,0,0,0,0,5384,4553,0.0,304,60.8
22,39,0,0,0,0,0,5388,4551,0.0,305,61.0
22,39,0,0,0,0,0,5389,4550,0.0,306,61.2
22,36,0,0,0,0,0,5393,4549,0.0,307,61.4
22,36,0,0,0,0,0,5393,4549,0.0,308,61.6
23,35,0,0,0,0,0,5394,4548,0.0,309,61.8
21,33,0,0,0,0,0,5398,4548,0.0,310,62.0
19,32,0,0,0,0,0,5401,4548,0.0,311,62.2
16,31,0,0,0,0,0,5405,4548,0.0,312,62.4
17,29,0,0,0,0,0,5407,4547,0.0,313,62.6
19,27,0,0,0,0,0,5409,4545,0.0,314,62.8
19,26,0,0,0,0,0,5410,4545,0.0,315,63.0
20,25,0,0,0,0,0,5411,4544,0.0,316,63.2
20,25,0,0,0,0,0,5411,4544,0.0,317,63.4
19,24,0,0,0,0,0,5413,4544,0.0,318,63.6
20,23,0,0,0,0,0,5414,4543,0.0,319,63.8
20,21,0,0,0,0,0,5416,4543,0.0,320,64.0
18,21,0,0,0,0,0,5418,4543,0.0,321,64.2
18,21,0,0,0,0,0,5418,4543,0.0,322,64.4
17,21,0,0,0,0,0,5419,4543,0.0,323,64.6
17,20,0,0,0,0,0,5420,4543,0.0,324,64.8
17,19,0,0,0,0,0,5421,4543,0.0,325,65.0
16,17,0,0,0,0,0,5424,4543,0.0,326,65.2
14,19,0,0,0,0,0,5424,4543,0.0,327,65.4
14,19,0,0,0,0,0,5424,4543,0.0,328,65.6
17,19,0,0,0,0,0,5424,4540,0.0,329,65.8
17,18,0,0,0,0,0,5425,4540,0.0,330,66.0
17,18,0,0,0,0,0,5425,4540,0.0,331,66.2
16,18,0,0,0,0,0,5426,4540,0.0,332,66.4
17,18,0,0,0,0,0,5426,4539,0.0,333,66.6
15,18,0,0,0,0,0,5428,4539,0.0,334,66.8
14,19,0,0,0,0,0,5429,4538,0.0,335,67.0
14,15,0,0,0,0,0,5433,4538,0.0,336,67.2
14,15,0,0,0,0,0,5434,4537,0.0,337,67.4
13,16,0,0,0,0,0,5434,4537,0.0,338,67.6
14,15,0,0,0,0,0,5435,4536,0.0,339,67.8
15,13,0,0,0,0,0,5437,4535,0.0,340,68.0
15,12,0,0,0,0,0,5438,4535,0.0,341,68.2
13,14,0,0,0,0,0,5438,4535,0.0,342,68.4
13,12,0,0,0,0,0,5440,4535,0.0,343,68.6
12,13,0,0,0,0,0,5440,4535,0.0,344,68.8
12,13,0,0,0,0,0,5440,4535,0.0,345,69.0
12,12,0,0,0,0,0,5441,4535,0.0,346,69.2
12,11,0,0,0,0,0,5442,4535,0.0,347,69.4
11,12,0,0,0,0,0,5442,4535,0.0,348,69.6
11,11,0,0,0,0,0,5443,4535,0.0,349,69.8
11,11,0,0,0,0,0,5443,4535,0.0,350,70.0
11,12,0,0,0,0,0,5443,4534,0.0,351,70.2
9,14,0,0,0,0,0,5443,4534,0.0,352,70.4
9,13,0,0,0,0,0,5444,4534,0.0,353,70.6
9,12,0,0,0,0,0,5445,4534,0.0,354,70.8
9,12,0,0,0,0,0,5445,4534,0.0,355,71.0
9,12,0,0,0,0,0,5445,4534,0.0,356,71.2
9,12,0,0,0,0,0,5446,4533,0.0,357,71.4
9,12,0,0,0,0,0,5446,4533,0.0,358,71.6
9,12,0,0,0,0,0,5446,4533,0.0,359,71.8
9,12,0,0,0,0,0,5446,4533,0.0,360,72.0
8,12,0,0,0,0,0,5447,4533,0.0,361,72.2
6,14,0,0,0,0,0,5447,4533,0.0,362,72.4
6,13,0,0,0,0,0,5448,4533,0.0,363,72.6
6,13,0,0,0,0,0,5448,4533,0.0,364,72.8
5,14,0,0,0,0,0,5448,4533,0.0,365,73.0
5,12,0,0,0,0,0,5450,4533,0.0,366,73.2
5,11,0,0,0,0,0,5451,4533,0.0,367,73.4
5,10,0,0,0,0,0,5452,4533,0.0,368,73.6
5,10,0,0,0,0,0,5452,4533,0.0,369,73.8
5,9,0,0,0,0,0,5453,4533,0.0,370,74.0
5,9,0,0,0,0,0,5453,4533,0.0,371,74.2
5,9,0,0,0,0,0,5453,4533,0.0,372,74.4
5,7,0,0,0,0,0,5455,4533,0.0,373,74.6
5,7,0,0,0,0,0,5455,4533,0.0,374,74.8
5,6,0,0,0,0,0,5456,4533,0.0,375,75.0
5,5,0,0,0,0,0,5457,4533,0.0,376,75.2
5,5,0,0,0,0,0,5457,4533,0.0,377,75.4
5,5,0,0,0,0,0,5457,4533,0.0,378,75.6
5,3,0,0,0,0,0,5459,4533,0.0,379,75.8
5,3,0,0,0,0,0,5459,4533,0.0,380,76.0
5,3,0,0,0,0,0,5459,4533,0.0,381,76.2
4,4,0,0,0,0,0,5459,4533,0.0,382,76.4
5,3,0,0,0,0,0,5460,4532,0.0,383,76.6
5,3,0,0,0,0,0,5460,4532,0.0,384,76.8
5,3,0,0,0,0,0,5460,4532,0.0,385,77.0
5,3,0,0,0,0,0,5460,4532,0.0,386,77.2
4,3,0,0,0,0,0,5461,4532,0.0,387,77.4
5,3,0,0,0,0,0,5461,4531,0.0,388,77.6
5,3,0,0,0,0,0,5461,4531,0.0,389,77.8
5,3,0,0,0,0,0,5461,4531,0.0,390,78.0
5,3,0,0,0,0,0,5461,4531,0.0,391,78.2
6,2,0,0,0,0,0,5462,4530,0.0,392,78.4
6,2,0,0,0,0,0,5462,4530,0.0,393,78.6
6,2,0,0,0,0,0,5462,4530,0.0,394,78.8
5,3,0,0,0,0,0,5462,4530,0.0,395,79.0
4,4,0,0,0,0,0,5462,4530,0.0,396,79.2
4,4,0,0,0,0,0,5462,4530,0.0,397,79.4
3,4,0,0,0,0,0,5463,4530,0.0,398,79.6
3,4,0,0,0,0,0,5463,4530,0.0,399,79.8
3,4,0,0,0,0,0,5463,4530,0.0,400,80.0
3,4,0,0,0,0,0,5463,4530,0.0,401,80.2
3,4,0,0,0,0,0,5463,4530,0.0,402,80.4
3,4,0,0,0,0,0,5463,4530,0.0,403,80.6
3,4,0,0,0,0,0,5463,4530,0.0,404,80.8
3,4,0,0,0,0,0,5463,4530,0.0,405,81.0
3,4,0,0,0,0,0,5463,4530,0.0,406,81.2
3,3,0,0,0,0,0,5464,4530,0.0,407,81.4
2,4,0,0,0,0,0,5464,4530,0.0,408,81.6
2,4,0,0,0,0,0,5464,4530,0.0,409,81.8
1,4,0,0,0,0,0,5465,4530,0.0,410,82.0
1,4,0,0,0,0,0,5465,4530,0.0,411,82.2
1,4,0,0,0,0,0,5465,4530,0.0,412,82.4
1,3,0,0,0,0,0,5466,4530,0.0,413,82.6
1,3,0,0,0,0,0,5466,4530,0.0,414,82.8
2,3,0,0,0,0,0,5466,4529,0.0,415,83.0
2,3,0,0,0,0,0,5466,4529,0.0,416,83.2
2,3,0,0,0,0,0,5466,4529,0.0,417,83.4
2,3,0,0,0,0,0,5466,4529,0.0,418,83.6
2,3,0,0,0,0,0,5466,4529,0.0,419,83.8
2,3,0,0,0,0,0,5466,4529,0.0,420,84.0
2,3,0,0,0,0,0,5466,4529,0.0,421,84.2
2,3,0,0,0,0,0,5466,4529,0.0,422,84.4
2,3,0,0,0,0,0,5466,4529,0.0,423,84.6
2,3,0,0,0,0,0,5466,4529,0.0,424,84.8
2,3,0,0,0,0,0,5466,4529,0.0,425,85.0
2,2,0,0,0,0,0,5467,4529,0.0,426,85.2
2,2,0,0,0,0,0,5467,4529,0.0,427,85.4
2,2,0,0,0,0,0,5467,4529,0.0,428,85.6
2,2,0,0,0,0,0,5467,4529,0.0,429,85.8
2,2,0,0,0,0,0,5467,4529,0.0,430,86.0
2,2,0,0,0,0,0,5467,4529,0.0,431,86.2
2,2,0,0,0,0,0,5467,4529,0.0,432,86.4
2,2,0,0,0,0,0,5467,4529,0.0,433,86.6
2,2,0,0,0,0,0,5467,4529,0.0,434,86.8
2,2,0,0,0,0,0,5467,4529,0.0,435,87.0
2,1,0,0,0,0,0,5468,4529,0.0,436,87.2
2,1,0,0,0,0,0,5468,4529,0.0,437,87.4
2,1,0,0,0,0,0,5468,4529,0.0,438,87.6
2,1,0,0,0,0,0,5468,4529,0.0,439,87.8
2,1,0,0,0,0,0,5468,4529,0.0,440,88.0
2,1,0,0,0,0,0,5468,4529,0.0,441,88.2
2,1,0,0,0,0,0,5468,4529,0.0,442,88.4
2,1,0,0,0,0,0,5468,4529,0.0,443,88.6
2,1,0,0,0,0,0,5468,4529,0.0,444,88.8
2,1,0,0,0,0,0,5468,4529,0.0,445,89.0
2,1,0,0,0,0,0,5468,4529,0.0,446,89.2
2,1,0,0,0,0,0,5468,4529,0.0,447,89.4
2,0,0,0,0,0,0,5469,4529,0.0,448,89.6
2,0,0,0,0,0,0,5469,4529,0.0,449,89.8
2,0,0,0,0,0,0,5469,4529,0.0,450,90.0
2,0,0,0,0,0,0,5469,4529,0.0,451,90.2
2,0,0,0,0,0,0,5469,4529,0.0,452,90.4
1,1,0,0,0,0,0,5469,4529,0.0,453,90.6
1,1,0,0,0,0,0,5469,4529,0.0,454,90.8
1,1,0,0,0,0,0,5469,4529,0.0,455,91.0
1,1,0,0,0,0,0,5469,4529,0.0,456,91.2
1,1,0,0,0,0,0,5469,4529,0.0,457,91.4
1,1,0,0,0,0,0,5469,4529,0.0,458,91.6
1,1,0,0,0,0,0,5469,4529,0.0,459,91.8
1,1,0,0,0,0,0,5469,4529,0.0,460,92.0
1,1,0,0,0,0,0,5469,4529,0.0,461,92.2
1,1,0,0,0,0,0,5469,4529,0.0,462,92.4
1,1,0,0,0,0,0,5469,4529,0.0,463,92.6
