exposed,infected,n_general_tested,n_infected_tested,n_neighbors_tested,n_neighbors_traced,quarantined,recovered,susceptible,test_rate,step,day
557,190,0,0,0,0,0,326,8927,0.0,105,21.0
564,205,0,0,0,0,0,335,8896,0.0,106,21.2
588,208,0,0,0,0,0,351,8853,0.0,107,21.4
613,216,0,0,0,0,0,357,8814,0.0,108,21.6
619,228,0,0,0,0,0,367,8786,0.0,109,21.8
641,230,0,0,0,0,0,385,8744,0.0,110,22.0
666,247,0,0,0,0,0,394,8693,0.0,111,22.2
682,248,0,0,0,0,0,415,8655,0.0,112,22.4
697,258,0,0,0,0,0,430,8615,0.0,113,22.6
724,260,0,0,0,0,0,451,8565,0.0,114,22.8
746,261,0,0,0,0,0,467,8526,0.0,115,23.0
767,267,0,0,0,0,0,479,8487,0.0,116,23.2
791,275,0,0,0,0,0,496,8438,0.0,117,23.4
810,281,0,0,0,0,0,520,8389,0.0,118,23.6
824,303,0,0,0,0,0,534,8339,0.0,119,23.8
833,312,0,0,0,0,0,552,8303,0.0,120,24.0
846,326,0,0,0,0,0,570,8258,0.0,121,24.2
869,334,0,0,0,0,0,596,8201,0.0,122,24.4
884,345,0,0,0,0,0,615,8156,0.0,123,24.6
901,354,0,0,0,0,0,639,8106,0.0,124,24.8
927,366,0,0,0,0,0,654,8053,0.0,125,25.0
942,380,0,0,0,0,0,675,8003,0.0,126,25.2
954,394,0,0,0,0,0,696,7956,0.0,127,25.4
963,409,0,0,0,0,0,715,7913,0.0,128,25.6
977,421,0,0,0,0,0,743,7859,0.0,129,25.8
974,436,0,0,0,0,0,777,7813,0.0,130,26.0
1002,438,0,0,0,0,0,806,7754,0.0,131,26.2
1016,449,0,0,0,0,0,826,7709,0.0,132,26.4
1013,461,0,0,0,0,0,859,7667,0.0,133,26.6
1018,478,0,0,0,0,0,889,7615,0.0,134,26.8
1033,500,0,0,0,0,0,906,7561,0.0,135,27.0
1037,511,0,0,0,0,0,937,7515,0.0,136,27.2
1037,528,0,0,0,0,0,965,7470,0.0,137,27.4
1039,544,0,0,0,0,0,992,7425,0.0,138,27.6
1053,550,0,0,0,0,0,1020,7377,0.0,139,27.8
1060,559,0,0,0,0,0,1056,7325,0.0,140,28.0
1070,568,0,0,0,0,0,1091,7271,0.0,141,28.2
1079,574,0,0,0,0,0,1123,7224,0.0,142,28.4
1081,587,0,0,0,0,0,1159,7173,0.0,143,28.6
1079,597,0,0,0,0,0,1193,7131,0.0,144,28.8
1074,602,0,0,0,0,0,1234,7090,0.0,145,29.0
1073,608,0,0,0,0,0,1275,7044,0.0,146,29.2
1094,615,0,0,0,0,0,1312,6979,0.0,147,29.4
1098,620,0,0,0,0,0,1346,6936,0.0,148,29.6
1124,617,0,0,0,0,0,1384,6875,0.0,149,29.8
1133,613,0,0,0,0,0,1422,6832,0.0,150,30.0
1150,616,0,0,0,0,0,1455,6779,0.0,151,30.2
1130,642,0,0,0,0,0,1496,6732,0.0,152,30.4
1138,634,0,0,0,0,0,1545,6683,0.0,153,30.6
1137,625,0,0,0,0,0,1595,6643,0.0,154,30.8
1135,639,0,0,0,0,0,1630,6596,0.0,155,31.0
1130,646,0,0,0,0,0,1674,6550,0.0,156,31.2
1129,648,0,0,0,0,0,1720,6503,0.0,157,31.4
1141,653,0,0,0,0,0,1764,6442,0.0,158,31.6
1141,659,0,0,0,0,0,1798,6402,0.0,159,31.8
1139,658,0,0,0,0,0,1848,6355,0.0,160,32.0
1126,676,0,0,0,0,0,1889,6309,0.0,161,32.2
1138,677,0,0,0,0,0,1931,6254,0.0,162,32.4
1127,678,0,0,0,0,0,1980,6215,0.0,163,32.6
1115,681,0,0,0,0,0,2022,6182,0.0,164,32.8
1115,687,0,0,0,0,0,2064,6134,0.0,165,33.0
1118,684,0,0,0,0,0,2110,6088,0.0,166,33.2
1115,681,0,0,0,0,0,2149,6055,0.0,167,33.4
1122,673,0,0,0,0,0,2195,6010,0.0,168,33.6
1130,660,0,0,0,0,0,2241,5969,0.0,169,33.8
1139,659,0,0,0,0,0,2281,5921,0.0,170,34.0
1118,673,0,0,0,0,0,2329,5880,0.0,171,34.2
1119,682,0,0,0,0,0,2359,5840,0.0,172,34.4
1117,687,0,0,0,0,0,2398,5798,0.0,173,34.6
1095,703,0,0,0,0,0,2438,5764,0.0,174,34.8
1084,698,0,0,0,0,0,2494,5724,0.0,175,35.0
1066,714,0,0,0,0,0,2529,5691,0.0,176,35.2
1054,711,0,0,0,0,0,2568,5667,0.0,177,35.4
1036,706,0,0,0,0,0,2620,5638,0.0,178,35.6
1029,704,0,0,0,0,0,2664,5603,0.0,179,35.8
1008,699,0,0,0,0,0,2713,5580,0.0,180,36.0
989,697,0,0,0,0,0,2760,5554,0.0,181,36.2
984,687,0,0,0,0,0,2806,5523,0.0,182,36.4
976,687,0,0,0,0,0,2842,5495,0.0,183,36.6
974,675,0,0,0,0,0,2884,5467,0.0,184,36.8
959,676,0,0,0,0,0,2927,5438,0.0,185,37.0
953,675,0,0,0,0,0,2967,5405,0.0,186,37.2
954,661,0,0,0,0,0,3012,5373,0.0,187,37.4
934,657,0,0,0,0,0,3056,5353,0.0,188,37.6
914,655,0,0,0,0,0,3111,5320,0.0,189,37.8
901,644,0,0,0,0,0,3160,5295,0.0,190,38.0
886,648,0,0,0,0,0,3194,5272,0.0,191,38.2
868,649,0,0,0,0,0,3232,5251,0.0,192,38.4
871,645,0,0,0,0,0,3263,5221,0.0,193,38.6
851,659,0,0,0,0,0,3293,5197,0.0,194,38.8
848,658,0,0,0,0,0,3322,5172,0.0,195,39.0
823,655,0,0,0,0,0,3367,5155,0.0,196,39.2
812,651,0,0,0,0,0,3407,5130,0.0,197,39.4
792,654,0,0,0,0,0,3448,5106,0.0,198,39.6
770,663,0,0,0,0,0,3482,5085,0.0,199,39.8
752,665,0,0,0,0,0,3516,5067,0.0,200,40.0
741,651,0,0,0,0,0,3559,5049,0.0,201,40.2
746,640,0,0,0,0,0,3589,5025,0.0,202,40.4
733,637,0,0,0,0,0,3626,5004,0.0,203,40.6
746,620,0,0,0,0,0,3665,4969,0.0,204,40.8
733,603,0,0,0,0,0,3710,4954,0.0,205,41.0
727,591,0,0,0,0,0,3751,4931,0.0,206,41.2
718,593,0,0,0,0,0,3780,4909,0.0,207,41.4
701,583,0,0,0,0,0,3824,4892,0.0,208,41.6
690,579,0,0,0,0,0,3853,4878,0.0,209,41.8
676,578,0,0,0,0,0,3889,4857,0.0,210,42.0
665,571,0,0,0,0,0,3926,4838,0.0,211,42.2
671,555,0,0,0,0,0,3959,4815,0.0,212,42.4
654,559,0,0,0,0,0,3990,4797,0.0,213,42.6
654,539,0,0,0,0,0,4028,4779,0.0,214,42.8
646,538,0,0,0,0,0,4056,4760,0.0,215,43.0
633,538,0,0,0,0,0,4089,4740,0.0,216,43.2
633,526,0,0,0,0,0,4123,4718,0.0,217,43.4
623,520,0,0,0,0,0,4152,4705,0.0,218,43.6
612,519,0,0,0,0,0,4179,4690,0.0,219,43.8
598,514,0,0,0,0,0,4208,4680,0.0,220,44.0
593,502,0,0,0,0,0,4240,4665,0.0,221,44.2
590,498,0,0,0,0,0,4266,4646,0.0,222,44.4
584,488,0,0,0,0,0,4294,4634,0.0,223,44.6
573,483,0,0,0,0,0,4322,4622,0.0,224,44.8
565,484,0,0,0,0,0,4343,4608,0.0,225,45.0
553,471,0,0,0,0,0,4374,4602,0.0,226,45.2
547,472,0,0,0,0,0,4394,4587,0.0,227,45.4
533,465,0,0,0,0,0,4425,4577,0.0,228,45.6
518,463,0,0,0,0,0,4453,4566,0.0,229,45.8
512,461,0,0,0,0,0,4472,4555,0.0,230,46.0
498,465,0,0,0,0,0,4490,4547,0.0,231,46.2
497,459,0,0,0,0,0,4510,4534,0.0,232,46.4
480,461,0,0,0,0,0,4534,4525,0.0,233,46.6
468,453,0,0,0,0,0,4564,4515,0.0,234,46.8
465,446,0,0,0,0,0,4591,4498,0.0,235,47.0
462,427,0,0,0,0,0,4627,4484,0.0,236,47.2
447,423,0,0,0,0,0,4653,4477,0.0,237,47.4
434,423,0,0,0,0,0,4677,4466,0.0,238,47.6
428,409,0,0,0,0,0,4709,4454,0.0,239,47.8
419,401,0,0,0,0,0,4735,4445,0.0,240,48.0
415,387,0,0,0,0,0,4763,4435,0.0,241,48.2
405,383,0,0,0,0,0,4785,4427,0.0,242,48.4
389,382,0,0,0,0,0,4808,4421,0.0,243,48.6
384,373,0,0,0,0,0,4832,4411,0.0,244,48.8
373,372,0,0,0,0,0,4853,4402,0.0,245,49.0
371,360,0,0,0,0,0,4876,4393,0.0,246,49.2
364,343,0,0,0,0,0,4907,4386,0.0,247,49.4
354,343,0,0,0,0,0,4931,4372,0.0,248,49.6
353,329,0,0,0,0,0,4960,4358,0.0,249,49.8
344,333,0,0,0,0,0,4974,4349,0.0,250,50.0
339,328,0,0,0,0,0,4995,4338,0.0,251,50.2
329,329,0,0,0,0,0,5012,4330,0.0,252,50.4
319,324,0,0,0,0,0,5034,4323,0.0,253,50.6
315,311,0,0,0,0,0,5060,4314,0.0,254,50.8
305,310,0,0,0,0,0,5079,4306,0.0,255,51.0
300,311,0,0,0,0,0,5088,4301,0.0,256,51.2
297,294,0,0,0,0,0,5115,4294,0.0,257,51.4
293,288,0,0,0,0,0,5132,4287,0.0,258,51.6
280,290,0,0,0,0,0,5149,4281,0.0,259,51.8
275,282,0,0,0,0,0,5167,4276,0.0,260,52.0
264,288,0,0,0,0,0,5178,4270,0.0,261,52.2
261,287,0,0,0,0,0,5193,4259,0.0,262,52.4
252,283,0,0,0,0,0,5211,4254,0.0,263,52.6
245,286,0,0,0,0,0,5224,4245,0.0,264,52.8
239,281,0,0,0,0,0,5243,4237,0.0,265,53.0
235,275,0,0,0,0,0,5258,4232,0.0,266,53.2
232,272,0,0,0,0,0,5271,4225,0.0,267,53.4
229,267,0,0,0,0,0,5286,4218,0.0,268,53.6
229,252,0,0,0,0,0,5309,4210,0.0,269,53.8
224,251,0,0,0,0,0,5321,4204,0.0,270,54.0
220,245,0,0,0,0,0,5334,4201,0.0,271,54.2
211,244,0,0,0,0,0,5347,4198,0.0,272,54.4
208,238,0,0,0,0,0,5362,4192,0.0,273,54.6
209,230,0,0,0,0,0,5376,4185,0.0,274,54.8
202,228,0,0,0,0,0,5387,4183,0.0,275,55.0
195,226,0,0,0,0,0,5399,4180,0.0,276,55.2
195,216,0,0,0,0,0,5415,4174,0.0,277,55.4
193,213,0,0,0,0,0,5426,4168,0.0,278,55.6
185,207,0,0,0,0,0,5444,4164,0.0,279,55.8
182,202,0,0,0,0,0,5457,4159,0.0,280,56.0
173,207,0,0,0,0,0,5462,4158,0.0,281,56.2
167,204,0,0,0,0,0,5475,4154,0.0,282,56.4
163,201,0,0,0,0,0,5483,4153,0.0,283,56.6
164,191,0,0,0,0,0,5495,4150,0.0,284,56.8
162,186,0,0,0,0,0,5505,4147,0.0,285,57.0
159,180,0,0,0,0,0,5516,4145,0.0,286,57.2
156,175,0,0,0,0,0,5526,4143,0.0,287,57.4
153,171,0,0,0,0,0,5534,4142,0.0,288,57.6
146,169,0,0,0,0,0,5544,4141,0.0,289,57.8
147,160,0,0,0,0,0,5557,4136,0.0,290,58.0
143,154,0,0,0,0,0,5571,4132,0.0,291,58.2
141,154,0,0,0,0,0,5576,4129,0.0,292,58.4
140,148,0,0,0,0,0,5586,4126,0.0,293,58.6
138,149,0,0,0,0,0,5589,4124,0.0,294,58.8
136,144,0,0,0,0,0,5597,4123,0.0,295,59.0
133,138,0,0,0,0,0,5609,4120,0.0,296,59.2
133,132,0,0,0,0,0,5617,4118,0.0,297,59.4
127,131,0,0,0,0,0,5627,4115,0.0,298,59.6
129,124,0,0,0,0,0,5636,4111,0.0,299,59.8
125,122,0,0,0,0,0,5643,4110,0.0,300,60.0
121,120,0,0,0,0,0,5653,4106,0.0,301,60.2
115,119,0,0,0,0,0,5662,4104,0.0,302,60.4
117,115,0,0,0,0,0,5669,4099,0.0,303,60.6
116,115,0,0,0,0,0,5673,4096,0.0,304,60.8
113,116,0,0,0,0,0,5680,4091,0.0,305,61.0
109,118,0,0,0,0,0,5684,4089,0.0,306,61.2
108,116,0,0,0,0,0,5691,4085,0.0,307,61.4
104,116,0,0,0,0,0,5699,4081,0.0,308,61.6
100,115,0,0,0,0,0,5706,4079,0.0,309,61.8
93,117,0,0,0,0,0,5712,4078,0.0,310,62.0
91,112,0,0,0,0,0,5719,4078,0.0,311,62.2
89,109,0,0,0,0,0,5725,4077,0.0,312,62.4
86,109,0,0,0,0,0,5729,4076,0.0,313,62.6
87,110,0,0,0,0,0,5732,4071,0.0,314,62.8
82,106,0,0,0,0,0,5741,4071,0.0,315,63.0
81,105,0,0,0,0,0,5744,4070,0.0,316,63.2
82,103,0,0,0,0,0,5749,4066,0.0,317,63.4
80,101,0,0,0,0,0,5753,4066,0.0,318,63.6
81,95,0,0,0,0,0,5761,4063,0.0,319,63.8
79,96,0,0,0,0,0,5766,4059,0.0,320,64.0
76,94,0,0,0,0,0,5772,4058,0.0,321,64.2
71,96,0,0,0,0,0,5777,4056,0.0,322,64.4
67,95,0,0,0,0,0,5784,4054,0.0,323,64.6
65,87,0,0,0,0,0,5796,4052,0.0,324,64.8
65,81,0,0,0,0,0,5803,4051,0.0,325,65.0
60,83,0,0,0,0,0,5806,4051,0.0,326,65.2
58,80,0,0,0,0,0,5812,4050,0.0,327,65.4
56,81,0,0,0,0,0,5813,4050,0.0,328,65.6
54,82,0,0,0,0,0,5816,4048,0.0,329,65.8
52,81,0,0,0,0,0,5821,4046,0.0,330,66.0
51,79,0,0,0,0,0,5824,4046,0.0,331,66.2
49,78,0,0,0,0,0,5828,4045,0.0,332,66.4
47,74,0,0,0,0,0,5834,4045,0.0,333,66.6
49,68,0,0,0,0,0,5840,4043,0.0,334,66.8
47,62,0,0,0,0,0,5848,4043,0.0,335,67.0
47,60,0,0,0,0,0,5852,4041,0.0,336,67.2
47,56,0,0,0,0,0,5858,4039,0.0,337,67.4
46,56,0,0,0,0,0,5860,4038,0.0,338,67.6
47,53,0,0,0,0,0,5864,4036,0.0,339,67.8
46,51,0,0,0,0,0,5869,4034,0.0,340,68.0
45,50,0,0,0,0,0,5871,4034,0.0,341,68.2
44,49,0,0,0,0,0,5873,4034,0.0,342,68.4
44,46,0,0,0,0,0,5877,4033,0.0,343,68.6
43,44,0,0,0,0,0,5880,4033,0.0,344,68.8
44,43,0,0,0,0,0,5882,4031,0.0,345,69.0
43,42,0,0,0,0,0,5884,4031,0.0,346,69.2
43,39,0,0,0,0,0,5887,4031,0.0,347,69.4
43,37,0,0,0,0,0,5889,4031,0.0,348,69.6
38,40,0,0,0,0,0,5891,4031,0.0,349,69.8
37,37,0,0,0,0,0,5896,4030,0.0,350,70.0
36,37,0,0,0,0,0,5897,4030,0.0,351,70.2
36,33,0,0,0,0,0,5901,4030,0.0,352,70.4
34,36,0,0,0,0,0,5901,4029,0.0,353,70.6
33,35,0,0,0,0,0,5903,4029,0.0,354,70.8
30,38,0,0,0,0,0,5903,4029,0.0,355,71.0
29,37,0,0,0,0,0,5906,4028,0.0,356,71.2
30,33,0,0,0,0,0,5910,4027,0.0,357,71.4
28,35,0,0,0,0,0,5910,4027,0.0,358,71.6
28,31,0,0,0,0,0,5916,4025,0.0,359,71.8
27,32,0,0,0,0,0,5916,4025,0.0,360,72.0
26,31,0,0,0,0,0,5918,4025,0.0,361,72.2
26,30,0,0,0,0,0,5919,4025,0.0,362,72.4
25,29,0,0,0,0,0,5921,4025,0.0,363,72.6
25,27,0,0,0,0,0,5923,4025,0.0,364,72.8
26,27,0,0,0,0,0,5924,4023,0.0,365,73.0
25,27,0,0,0,0,0,5925,4023,0.0,366,73.2
23,26,0,0,0,0,0,5928,4023,0.0,367,73.4
19,29,0,0,0,0,0,5929,4023,0.0,368,73.6
19,28,0,0,0,0,0,5930,4023,0.0,369,73.8
19,26,0,0,0,0,0,5932,4023,0.0,370,74.0
18,25,0,0,0,0,0,5935,4022,0.0,371,74.2
16,26,0,0,0,0,0,5936,4022,0.0,372,74.4
14,27,0,0,0,0,0,5937,4022,0.0,373,74.6
14,26,0,0,0,0,0,5939,4021,0.0,374,74.8
14,26,0,0,0,0,0,5940,4020,0.0,375,75.0
14,24,0,0,0,0,0,5943,4019,0.0,376,75.2
14,22,0,0,0,0,0,5945,4019,0.0,377,75.4
14,18,0,0,0,0,0,5949,4019,0.0,378,75.6
15,16,0,0,0,0,0,5951,4018,0.0,379,75.8
13,18,0,0,0,0,0,5951,4018,0.0,380,76.0
14,17,0,0,0,0,0,5952,4017,0.0,381,76.2
13,18,0,0,0,0,0,5953,4016,0.0,382,76.4
14,18,0,0,0,0,0,5953,4015,0.0,383,76.6
15,17,0,0,0,0,0,5954,4014,0.0,384,76.8
15,17,0,0,0,0,0,5954,4014,0.0,385,77.0
15,16,0,0,0,0,0,5955,4014,0.0,386,77.2
15,14,0,0,0,0,0,5957,4014,0.0,387,77.4
14,15,0,0,0,0,0,5957,4014,0.0,388,77.6
11,18,0,0,0,0,0,5957,4014,0.0,389,77.8
10,17,0,0,0,0,0,5959,4014,0.0,390,78.0
8,19,0,0,0,0,0,5959,4014,0.0,391,78.2
7,20,0,0,0,0,0,5959,4014,0.0,392,78.4
5,21,0,0,0,0,0,5960,4014,0.0,393,78.6
5,19,0,0,0,0,0,5962,4014,0.0,394,78.8
5,19,0,0,0,0,0,5962,4014,0.0,395,79.0
3,21,0,0,0,0,0,5962,4014,0.0,396,79.2
3,20,0,0,0,0,0,5963,4014,0.0,397,79.4
2,20,0,0,0,0,0,5964,4014,0.0,398,79.6
2,20,0,0,0,0,0,5964,4014,0.0,399,79.8
2,20,0,0,0,0,0,5964,4014,0.0,400,80.0
2,19,0,0,0,0,0,5965,4014,0.0,401,80.2
2,19,0,0,0,0,0,5965,4014,0.0,402,80.4
2,18,0,0,0,0,0,5966,4014,0.0,403,80.6
2,18,0,0,0,0,0,5966,4014,0.0,404,80.8
2,18,0,0,0,0,0,5966,4014,0.0,405,81.0
1,18,0,0,0,0,0,5967,4014,0.0,406,81.2
1,16,0,0,0,0,0,5969,4014,0.0,407,81.4
1,15,0,0,0,0,0,5970,4014,0.0,408,81.6
1,15,0,0,0,0,0,5970,4014,0.0,409,81.8
1,15,0,0,0,0,0,5970,4014,0.0,410,82.0
1,14,0,0,0,0,0,5971,4014,0.0,411,82.2
1,14,0,0,0,0,0,5971,4014,0.0,412,82.4
1,13,0,0,0,0,0,5972,4014,0.0,413,82.6
1,12,0,0,0,0,0,5973,4014,0.0,414,82.8
0,12,0,0,0,0,0,5974,4014,0.0,415,83.0
0,10,0,0,0,0,0,5976,4014,0.0,416,83.2
0,10,0,0,0,0,0,5976,4014,0.0,417,83.4
0,9,0,0,0,0,0,5977,4014,0.0,418,83.6
0,9,0,0,0,0,0,5977,4014,0.0,419,83.8
0,9,0,0,0,0,0,5977,4014,0.0,420,84.0
0,9,0,0,0,0,0,5977,4014,0.0,421,84.2
0,9,0,0,0,0,0,5977,4014,0.0,422,84.4
0,9,0,0,0,0,0,5977,4014,0.0,423,84.6
1,8,0,0,0,0,0,5978,4013,0.0,424,84.8
1,8,0,0,0,0,0,5978,4013,0.0,425,85.0
1,7,0,0,0,0,0,5979,4013,0.0,426,85.2
1,7,0,0,0,0,0,5979,4013,0.0,427,85.4
1,7,0,0,0,0,0,5979,4013,0.0,428,85.6
1,7,0,0,0,0,0,5979,4013,0.0,429,85.8
1,7,0,0,0,0,0,5979,4013,0.0,430,86.0
1,7,0,0,0,0,0,5979,4013,0.0,431,86.2
1,7,0,0,0,0,0,5979,4013,0.0,432,86.4
1,7,0,0,0,0,0,5979,4013,0.0,433,86.6
1,7,0,0,0,0,0,5979,4013,0.0,434,86.8
1,6,0,0,0,0,0,5980,4013,0.0,435,87.0
1,6,0,0,0,0,0,5980,4013,0.0,436,87.2
1,6,0,0,0,0,0,5980,4013,0.0,437,87.4
1,5,0,0,0,0,0,5981,4013,0.0,438,87.6
1,5,0,0,0,0,0,5981,4013,0.0,439,87.8
1,5,0,0,0,0,0,5981,4013,0.0,440,88.0
1,5,0,0,0,0,0,5981,4013,0.0,441,88.2
1,4,0,0,0,0,0,5982,4013,0.0,442,88.4
1,4,0,0,0,0,0,5982,4013,0.0,443,88.6
1,3,0,0,0,0,0,5983,4013,0.0,444,88.8
1,3,0,0,0,0,0,5983,4013,0.0,445,89.0
1,3,0,0,0,0,0,5983,4013,0.0,446,89.2
1,3,0,0,0,0,0,5983,4013,0.0,447,89.4
1,3,0,0,0,0,0,5983,4013,0.0,448,89.6
1,3,0,0,0,0,0,5983,4013,0.0,449,89.8
1,3,0,0,0,0,0,5983,4013,0.0,450,90.0
1,3,0,0,0,0,0,5983,4013,0.0,451,90.2
0,4,0,0,0,0,0,5983,4013,0.0,452,90.4
0,3,0,0,0,0,0,5984,4013,0.0,453,90.6
0,3,0,0,0,0,0,5984,4013,0.0,454,90.8
0,3,0,0,0,0,0,5984,4013,0.0,455,91.0
0,3,0,0,0,0,0,5984,4013,0.0,456,91.2
0,3,0,0,0,0,0,5984,4013,0.0,457,91.4
0,4,0,0,0,0,0,5984,4012,0.0,458,91.6
0,2,0,0,0,0,0,5986,4012,0.0,459,91.8
0,2,0,0,0,0,0,5986,4012,0.0,460,92.0
0,2,0,0,0,0,0,5986,4012,0.0,461,92.2
0,2,0,0,0,0,0,5986,4012,0.0,462,92.4
0,2,0,0,0,0,0,5986,4012,0.0,463,92.6
0,2,0,0,0,0,0,5986,4012,0.0,464,92.8
